,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
1082,205833_s_at,0.0918,0.00182,-4.3676,-1.12643,-1.2279529,PART1,prostate androgen-regulated transcript 1 (non-protein coding)
1083,219177_at,0.092,0.00183,4.365224,-1.129929,1.351471,BRIX1,"BRX1, biogenesis of ribosomes"
1084,239937_at,0.092,0.00183,-4.364979,-1.130289,-1.596701,ZNF207,zinc finger protein 207
1085,242427_at,0.0922,0.00183,-4.362715,-1.133623,-2.0273726,WAC,WW domain containing adaptor with coiled-coil
1086,214414_x_at,0.0924,0.00184,-4.360037,-1.137569,-3.4996211,HBA2///HBA1,hemoglobin subunit alpha 2///hemoglobin subunit alpha 1
1087,242650_at,0.0924,0.00184,-4.359759,-1.137978,-1.7738296,,
1088,214047_s_at,0.0927,0.00185,4.357376,-1.141489,0.8265803,MBD4,"methyl-CpG binding domain 4, DNA glycosylase"
1089,215204_at,0.0928,0.00185,-4.355298,-1.144553,-1.920243,,
1090,1560031_at,0.0932,0.00186,-4.352359,-1.148885,-1.5453343,FRMD4A,FERM domain containing 4A
1091,235201_at,0.0932,0.00186,-4.351604,-1.149997,-2.3738813,FOXP2,forkhead box P2
1092,227219_x_at,0.0932,0.00187,-4.350501,-1.151624,-1.3673373,MAP1LC3A,microtubule associated protein 1 light chain 3 alpha
1093,211640_x_at,0.0932,0.00187,-4.349887,-1.15253,-1.827328,IGHM///IGHG1,immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 1 (G1m marker)
1094,209259_s_at,0.0937,0.00188,4.345894,-1.15842,1.0594817,SMC3,structural maintenance of chromosomes 3
1095,202369_s_at,0.0938,0.00188,-4.344309,-1.160758,-1.2052342,TRAM2,translocation associated membrane protein 2
1096,1562481_at,0.0938,0.00188,-4.343618,-1.161778,-1.5279284,PCBP1-AS1,PCBP1 antisense RNA 1
1097,241906_at,0.0939,0.00189,-4.342682,-1.163159,-1.6451656,,
1098,236038_at,0.0943,0.0019,-4.33931,-1.168136,-3.2307433,RNF150,ring finger protein 150
1099,203921_at,0.0945,0.0019,4.336957,-1.17161,1.4430456,CHST2,carbohydrate sulfotransferase 2
1100,227240_at,0.0946,0.00191,4.335593,-1.173624,3.7515341,NGEF,neuronal guanine nucleotide exchange factor
1101,1556677_at,0.0955,0.00193,-4.328083,-1.18472,-3.4766797,,
1102,220192_x_at,0.0955,0.00193,-4.327277,-1.18591,-1.6401353,SPDEF,SAM pointed domain containing ETS transcription factor
1103,235985_at,0.0955,0.00193,-4.327076,-1.186207,-2.0268871,,
1104,240395_at,0.0956,0.00193,-4.325884,-1.187969,-2.7005474,LOC100128727///DGKI,uncharacterized LOC100128727///diacylglycerol kinase iota
1105,233333_x_at,0.0967,0.00196,-4.316816,-1.20138,-1.033882,AVIL,advillin
1106,205876_at,0.0967,0.00196,-4.316071,-1.202482,-2.364904,LIFR,leukemia inhibitory factor receptor alpha
1107,223823_at,0.0967,0.00196,-4.31529,-1.203637,-1.3471786,KCNMB2,potassium calcium-activated channel subfamily M regulatory beta subunit 2
1108,203008_x_at,0.0967,0.00196,4.315243,-1.203707,1.0618818,TXNDC9,thioredoxin domain containing 9
1109,212417_at,0.0967,0.00197,4.315019,-1.204038,1.0982267,SCAMP1,secretory carrier membrane protein 1
1110,219545_at,0.0972,0.00198,4.31029,-1.211037,1.173552,NDUFC2-KCTD14///KCTD14,NDUFC2-KCTD14 readthrough///potassium channel tetramerization domain containing 14
1111,227091_at,0.0972,0.00198,-4.310282,-1.21105,-1.3823201,CCDC146,coiled-coil domain containing 146
1112,225725_at,0.0972,0.00198,4.309058,-1.212862,1.8654178,ZMAT3,zinc finger matrin-type 3
1113,214014_at,0.0972,0.00198,-4.30863,-1.213495,-1.2880461,CDC42EP2,CDC42 effector protein 2
1114,242693_at,0.0973,0.00199,-4.305311,-1.21841,-2.2651714,,
1115,203398_s_at,0.0973,0.00199,-4.305216,-1.218552,-1.1340011,GALNT3,polypeptide N-acetylgalactosaminyltransferase 3
1116,229073_at,0.0973,0.00199,-4.304995,-1.218879,-1.9941703,PRTG,protogenin
1117,212791_at,0.0973,0.002,4.304612,-1.219445,1.0254997,C1orf216,chromosome 1 open reading frame 216
1118,239851_at,0.0973,0.002,-4.304438,-1.219703,-1.5834628,,
1119,239151_at,0.0973,0.002,-4.304381,-1.219787,-1.7967039,BMS1P5,"BMS1, ribosome biogenesis factor pseudogene 5"
1120,222310_at,0.0973,0.002,-4.30346,-1.221153,-1.6350772,SCAF4,SR-related CTD associated factor 4
1121,228095_at,0.0973,0.002,4.303091,-1.2217,1.206057,PHF14,PHD finger protein 14
1122,217002_s_at,0.0973,0.002,4.302452,-1.222646,0.9728761,HTR3A,5-hydroxytryptamine receptor 3A
1123,214370_at,0.0974,0.002,-4.301503,-1.224052,-1.4706992,S100A8,S100 calcium binding protein A8
1124,214632_at,0.0977,0.00201,4.298512,-1.228485,1.2856214,NRP2,neuropilin 2
1125,215375_x_at,0.0977,0.00201,-4.298413,-1.228631,-1.4394281,LRRFIP1,LRR binding FLII interacting protein 1
1126,1558411_at,0.098,0.00202,4.295555,-1.232868,1.8241425,EGFEM1P,"EGF like and EMI domain containing 1, pseudogene"
1127,218358_at,0.0984,0.00203,-4.292062,-1.238047,-1.428764,CRELD2,cysteine rich with EGF like domains 2
1128,233575_s_at,0.0986,0.00204,-4.289779,-1.241434,-1.7759217,TLE4,transducin like enhancer of split 4
1129,1557403_s_at,0.0989,0.00205,-4.287068,-1.245455,-2.1387415,,
1130,210947_s_at,0.0992,0.00205,4.284558,-1.249179,0.94452,MSH3,mutS homolog 3
1131,230637_at,0.0992,0.00206,-4.283536,-1.250696,-1.2720297,SFXN4,sideroflexin 4
1132,201593_s_at,0.0992,0.00206,4.283412,-1.25088,0.9508507,ZC3H15,zinc finger CCCH-type containing 15
1133,219644_at,0.0994,0.00206,4.281385,-1.253889,1.2783122,CEP83,centrosomal protein 83
1134,215128_at,0.0994,0.00207,-4.280296,-1.255507,-1.1882469,,
1135,232529_at,0.0994,0.00207,-4.279737,-1.256335,-0.765713,SP3,Sp3 transcription factor
1136,242025_at,0.0994,0.00207,-4.279324,-1.25695,-1.6964412,,
1137,231552_at,0.0997,0.00208,-4.277061,-1.260309,-0.7743584,,
1138,1554921_a_at,0.0997,0.00208,4.276142,-1.261675,3.5554913,SCEL,sciellin
1139,1567224_at,0.0997,0.00208,4.275596,-1.262486,1.3815843,HMGA2,high mobility group AT-hook 2
1140,1561886_a_at,0.0998,0.00209,-4.274323,-1.264377,-2.8006744,,
1141,201716_at,0.1,0.0021,4.269486,-1.271564,1.241925,SNX1,sorting nexin 1
1142,233505_at,0.1,0.0021,-4.269121,-1.272106,-1.3198336,,
1143,217671_at,0.101,0.00211,-4.266482,-1.276029,-1.7980636,DSERG1,Down syndrome encephalopathy related protein 1
1144,202599_s_at,0.101,0.00211,4.266217,-1.276423,1.8829801,NRIP1,nuclear receptor interacting protein 1
1145,235693_at,0.101,0.00211,-4.266193,-1.276459,-2.3301517,,
1146,202594_at,0.101,0.00211,4.265565,-1.277393,0.8659773,LEPROTL1,leptin receptor overlapping transcript-like 1
1147,244031_at,0.101,0.00212,-4.263445,-1.280545,-1.0359339,,
1148,205954_at,0.101,0.00212,4.262357,-1.282164,3.4844528,RXRG,retinoid X receptor gamma
1149,209057_x_at,0.101,0.00213,4.259293,-1.286721,1.014279,CDC5L,cell division cycle 5 like
1150,1557384_at,0.102,0.00215,-4.254905,-1.293251,-1.3751625,LOC100506639///ZNF131,uncharacterized LOC100506639///zinc finger protein 131
1151,228284_at,0.102,0.00215,-4.25467,-1.2936,-2.0621294,TLE1,transducin like enhancer of split 1
1152,223701_s_at,0.102,0.00215,4.252724,-1.296496,1.2647609,USP47,ubiquitin specific peptidase 47
1153,1557270_at,0.102,0.00217,-4.24827,-1.303128,-1.6643556,,
1154,234474_x_at,0.102,0.00217,-4.248076,-1.303417,-1.7816094,IL6ST,interleukin 6 signal transducer
1155,240118_at,0.103,0.00217,-4.247045,-1.304953,-1.0603976,,
1156,219685_at,0.103,0.00217,-4.246504,-1.305759,-1.6224034,TMEM35A,transmembrane protein 35A
1157,241775_at,0.103,0.00218,-4.24375,-1.309861,-1.7840749,,
1158,235081_x_at,0.103,0.00219,4.241502,-1.313211,1.0223315,TRIM65,tripartite motif containing 65
1159,225989_at,0.103,0.00219,4.239805,-1.31574,0.965955,HERC4,HECT and RLD domain containing E3 ubiquitin protein ligase 4
1160,201138_s_at,0.103,0.0022,4.238183,-1.318158,1.5718934,SSB,Sjogren syndrome antigen B
1161,239511_s_at,0.103,0.0022,-4.238127,-1.318242,-1.1630876,SRSF4,serine and arginine rich splicing factor 4
1162,237066_at,0.103,0.0022,4.237214,-1.319602,1.2705281,,
1163,218225_at,0.104,0.00221,-4.235277,-1.32249,-0.8754105,ECSIT,ECSIT signalling integrator
1164,222282_at,0.104,0.00221,-4.233614,-1.324971,-1.9399502,,
1165,1563474_at,0.104,0.00221,-4.233444,-1.325223,-0.8273388,ETFBKMT,electron transfer flavoprotein beta subunit lysine methyltransferase
1166,200976_s_at,0.104,0.00222,4.231225,-1.328534,0.8921944,TAX1BP1,Tax1 binding protein 1
1167,219693_at,0.104,0.00222,-4.230651,-1.329389,-0.7337871,AGPAT4,1-acylglycerol-3-phosphate O-acyltransferase 4
1168,225923_at,0.104,0.00223,-4.228663,-1.332355,-1.3779327,VAPB,VAMP associated protein B and C
1169,227873_at,0.104,0.00223,-4.228255,-1.332964,-0.9232228,TXNDC15,thioredoxin domain containing 15
1170,205594_at,0.104,0.00223,-4.227861,-1.333553,-1.8650458,ZNF652,zinc finger protein 652
1171,1569098_s_at,0.104,0.00224,-4.225953,-1.336399,-0.891887,TP53BP1,tumor protein p53 binding protein 1
1172,225540_at,0.104,0.00224,4.224937,-1.337915,1.6427137,MAP2,microtubule associated protein 2
1173,210962_s_at,0.105,0.00225,4.221559,-1.342958,1.1447657,AKAP9,A-kinase anchoring protein 9
1174,218686_s_at,0.105,0.00226,4.220859,-1.344004,1.2188261,RHBDF1,rhomboid 5 homolog 1
1175,222325_at,0.105,0.00226,-4.219947,-1.345365,-1.8174105,,
1176,242175_at,0.105,0.00226,-4.219706,-1.345726,-1.8055183,,
1177,1554503_a_at,0.105,0.00226,4.219495,-1.346039,0.9892397,OSCAR,"osteoclast associated, immunoglobulin-like receptor"
1178,220799_at,0.105,0.00226,-4.218951,-1.346852,-1.2896716,GCM2,glial cells missing homolog 2
1179,207263_x_at,0.105,0.00226,-4.218455,-1.347594,-1.0809618,VEZT,"vezatin, adherens junctions transmembrane protein"
1180,232096_x_at,0.105,0.00226,-4.218349,-1.347752,-1.3831508,FOXP1-IT1,FOXP1 intronic transcript 1
1181,1558675_s_at,0.105,0.00227,4.217944,-1.348356,1.0339964,NEMF,nuclear export mediator factor
1182,241627_x_at,0.105,0.00227,-4.217743,-1.348656,-1.076334,ARHGEF40,Rho guanine nucleotide exchange factor 40
1183,202036_s_at,0.105,0.00227,-4.2177,-1.34872,-1.420404,SFRP1,secreted frizzled related protein 1
1184,240122_at,0.105,0.00227,-4.215331,-1.352259,-1.2542421,DIRAS2,DIRAS family GTPase 2
1185,225734_at,0.105,0.00228,4.215163,-1.35251,0.8858906,FBXO22,F-box protein 22
1186,233226_at,0.105,0.00228,-4.212413,-1.356619,-1.0931609,PTPN9,"protein tyrosine phosphatase, non-receptor type 9"
1187,206180_x_at,0.105,0.00229,4.211129,-1.358537,0.8580576,ZNF747,zinc finger protein 747
1188,214753_at,0.106,0.0023,-4.208603,-1.362314,-1.4570372,N4BP2L2,NEDD4 binding protein 2 like 2
1189,220774_at,0.106,0.0023,-4.207616,-1.363789,-0.8641141,DYM,dymeclin
1190,243360_at,0.106,0.00231,-4.20515,-1.367476,-0.7206645,,
1191,238851_at,0.107,0.00233,-4.19952,-1.375896,-1.1700358,ANKRD13A,ankyrin repeat domain 13A
1192,216101_at,0.107,0.00233,-4.198696,-1.377129,-1.1224905,,
1193,1554600_s_at,0.107,0.00233,4.197994,-1.37818,0.7580657,LMNA,lamin A/C
1194,228620_at,0.107,0.00234,-4.196753,-1.380036,-1.0713883,LOC101927027,uncharacterized LOC101927027
1195,219749_at,0.107,0.00235,4.194558,-1.383322,1.3679219,SH2D4A,SH2 domain containing 4A
1196,229419_at,0.107,0.00235,4.19449,-1.383424,0.8906234,FBXW7,F-box and WD repeat domain containing 7
1197,218649_x_at,0.107,0.00235,4.192018,-1.387124,1.1292835,NEMF,nuclear export mediator factor
1198,223282_at,0.107,0.00236,-4.191507,-1.387889,-0.8223282,TSHZ1,teashirt zinc finger homeobox 1
1199,212591_at,0.107,0.00236,4.190727,-1.389057,1.1274635,ARID4B///RBM34,AT-rich interaction domain 4B///RNA binding motif protein 34
1200,207474_at,0.107,0.00236,-4.190334,-1.389645,-1.4044306,SNRK,SNF related kinase
1201,1555854_at,0.107,0.00236,-4.190292,-1.389708,-1.6317501,LOC101930400///AKR1C2///AKR1C1,"aldo-keto reductase family 1 member C2-like///aldo-keto reductase family 1, member C2///aldo-keto reductase family 1 member C1"
1202,233406_at,0.107,0.00237,-4.188427,-1.392501,-1.7716861,,
1203,243974_at,0.108,0.00237,-4.187077,-1.394524,-1.2919721,,
1204,227401_at,0.108,0.00238,-4.184335,-1.398631,-1.4156278,IL17D,interleukin 17D
1205,228107_at,0.108,0.00239,-4.180641,-1.404166,-1.6136924,C8orf88,chromosome 8 open reading frame 88
1206,202060_at,0.108,0.0024,4.180404,-1.404521,0.7750921,CTR9,"CTR9 homolog, Paf1/RNA polymerase II complex component"
1207,1569552_at,0.108,0.0024,-4.178875,-1.406813,-1.947871,PTPN18,"protein tyrosine phosphatase, non-receptor type 18"
1208,235694_at,0.108,0.0024,-4.17849,-1.407389,-1.9736186,TCFL5,transcription factor like 5
1209,233519_at,0.108,0.00241,-4.177009,-1.40961,-1.267422,,
1210,204576_s_at,0.108,0.00241,4.176928,-1.409731,0.7509695,CLUAP1,clusterin associated protein 1
1211,242920_at,0.108,0.00241,-4.176908,-1.409762,-2.0639732,,
1212,212768_s_at,0.108,0.00241,-4.176367,-1.410573,-0.9759044,OLFM4,olfactomedin 4
1213,213493_at,0.108,0.00241,-4.176293,-1.410684,-1.1491673,SNED1,"sushi, nidogen and EGF like domains 1"
1214,215318_at,0.108,0.00241,-4.175907,-1.411263,-1.6685726,MINOS1P1,mitochondrial inner membrane organizing system 1 pseudogene 1
1215,212977_at,0.108,0.00241,-4.175644,-1.411657,-2.3060696,ACKR3,atypical chemokine receptor 3
1216,1560147_at,0.108,0.00241,4.175205,-1.412315,1.1180077,WDR86-AS1,WDR86 antisense RNA 1
1217,227337_at,0.108,0.00242,-4.173562,-1.414779,-1.4040679,ANKRD37,ankyrin repeat domain 37
1218,1570441_at,0.109,0.00243,-4.17136,-1.418081,-1.3266494,NAPB,NSF attachment protein beta
1219,1570160_at,0.109,0.00243,-4.170073,-1.420012,-0.9760694,,
1220,242264_at,0.109,0.00243,-4.169963,-1.420178,-0.9551948,,
1221,218386_x_at,0.109,0.00243,4.169953,-1.420192,0.8705861,USP16,ubiquitin specific peptidase 16
1222,216115_at,0.109,0.00243,-4.169763,-1.420477,-1.4278391,NF1P9///NF1,neurofibromin 1 pseudogene 9///neurofibromin 1
1223,201831_s_at,0.109,0.00244,4.168427,-1.422481,1.276693,USO1,USO1 vesicle transport factor
1224,236007_at,0.109,0.00245,-4.16563,-1.426679,-1.90506,AKAP10,A-kinase anchoring protein 10
1225,224027_at,0.109,0.00245,-4.164586,-1.428245,-2.9109805,CCL28,C-C motif chemokine ligand 28
1226,201136_at,0.109,0.00246,4.163722,-1.429543,1.109518,PLP2,proteolipid protein 2
1227,223480_s_at,0.109,0.00246,4.162678,-1.43111,0.7182992,MRPL47,mitochondrial ribosomal protein L47
1228,213441_x_at,0.109,0.00246,-4.161249,-1.433254,-1.4409935,SPDEF,SAM pointed domain containing ETS transcription factor
1229,1555912_at,0.109,0.00247,-4.160786,-1.43395,-1.7576106,ST7-AS1,ST7 antisense RNA 1
1230,1559496_at,0.11,0.00247,-4.158751,-1.437006,-2.2542273,PPA2,pyrophosphatase (inorganic) 2
1231,220724_at,0.11,0.00248,-4.158098,-1.437987,-4.3242309,CWH43,cell wall biogenesis 43 C-terminal homolog
1232,242361_at,0.11,0.00248,-4.157882,-1.438311,-1.009148,,
1233,226156_at,0.11,0.00248,-4.157348,-1.439113,-1.4916239,AKT2,AKT serine/threonine kinase 2
1234,1556938_a_at,0.11,0.00248,-4.156454,-1.440456,-1.3822176,,
1235,208581_x_at,0.11,0.00248,-4.155749,-1.441515,-1.835634,MT1X,metallothionein 1X
1236,203716_s_at,0.11,0.00249,4.154587,-1.443261,3.3650339,DPP4,dipeptidyl peptidase 4
1237,230201_at,0.11,0.00249,4.154424,-1.443506,0.8458989,FXR1,FMR1 autosomal homolog 1
1238,239062_at,0.11,0.00249,4.153875,-1.44433,1.8762061,TNRC6C-AS1,TNRC6C antisense RNA 1
1239,227917_at,0.11,0.00249,-4.153267,-1.445244,-1.4568065,LOC100506990,uncharacterized LOC100506990
1240,1557437_a_at,0.11,0.0025,-4.152729,-1.446052,-1.8619202,,
1241,224309_s_at,0.11,0.0025,4.152679,-1.446128,0.8601314,SUGT1,"SGT1 homolog, MIS12 kinetochore complex assembly cochaperone"
1242,233647_s_at,0.11,0.00251,-4.150014,-1.450132,-0.9921572,CDADC1,cytidine and dCMP deaminase domain containing 1
1243,215474_at,0.11,0.00251,-4.148709,-1.452094,-0.8904492,,
1244,1560340_s_at,0.11,0.00251,-4.148292,-1.45272,-2.3525261,RP9P,retinitis pigmentosa 9 pseudogene
1245,200951_s_at,0.11,0.00251,4.148133,-1.452959,1.8706184,CCND2,cyclin D2
1246,242055_at,0.11,0.00251,-4.147859,-1.45337,-0.8122313,PSMG4,proteasome assembly chaperone 4
1247,209396_s_at,0.11,0.00251,4.14767,-1.453655,5.9452195,CHI3L1,chitinase 3 like 1
1248,234447_at,0.11,0.00251,-4.147619,-1.453732,-0.7480207,,
1249,227417_at,0.11,0.00252,-4.146777,-1.454997,-2.0571039,MARC2,mitochondrial amidoxime reducing component 2
1250,236915_at,0.11,0.00253,-4.143897,-1.459327,-1.1559492,C4orf47,chromosome 4 open reading frame 47
1251,215182_x_at,0.111,0.00254,4.14002,-1.465159,0.9291899,,
1252,244871_s_at,0.111,0.00255,-4.138883,-1.466869,-1.0397015,USP32,ubiquitin specific peptidase 32
1253,222729_at,0.111,0.00255,4.138423,-1.467562,0.7334123,FBXW7,F-box and WD repeat domain containing 7
1254,1553441_at,0.111,0.00255,4.138243,-1.467833,2.1256143,CNTNAP4,contactin associated protein like 4
1255,205612_at,0.111,0.00255,-4.137998,-1.468202,-3.062102,MMRN1,multimerin 1
1256,218273_s_at,0.111,0.00255,4.137003,-1.469699,1.2323718,PDP1,pyruvate dehyrogenase phosphatase catalytic subunit 1
1257,217127_at,0.111,0.00256,-4.135647,-1.471739,-2.1282365,CTH,cystathionine gamma-lyase
1258,227413_at,0.111,0.00257,4.132918,-1.475846,0.8708555,UBLCP1,ubiquitin like domain containing CTD phosphatase 1
1259,218434_s_at,0.111,0.00257,-4.131651,-1.477754,-0.8605581,AACS,acetoacetyl-CoA synthetase
1260,1553821_at,0.111,0.00258,-4.13154,-1.47792,-1.3023943,HECTD4,HECT domain E3 ubiquitin protein ligase 4
1261,207305_s_at,0.111,0.00258,4.131458,-1.478044,0.706413,TRAPPC8,trafficking protein particle complex 8
1262,241905_at,0.112,0.00258,-4.129592,-1.480854,-1.5308987,PIK3C2A,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha
1263,1558783_at,0.112,0.00259,-4.127963,-1.483307,-1.5629753,,
1264,1557334_a_at,0.112,0.00259,-4.127899,-1.483403,-0.8412548,MCM8-AS1,MCM8 antisense RNA 1
1265,227766_at,0.112,0.00259,4.127505,-1.483996,1.2127787,LIG4,DNA ligase 4
1266,210717_at,0.112,0.00259,-4.126476,-1.485546,-0.9031398,,
1267,238967_at,0.112,0.0026,4.125739,-1.486656,2.3625111,,
1268,46947_at,0.112,0.0026,-4.125686,-1.486736,-1.038713,GNL3L,G protein nucleolar 3 like
1269,242599_at,0.112,0.0026,-4.124551,-1.488446,-0.8361354,,
1270,213400_s_at,0.112,0.00261,-4.123086,-1.490653,-1.2142318,TBL1X,transducin (beta)-like 1X-linked
1271,1569934_at,0.112,0.00261,-4.122752,-1.491156,-2.586732,PREX2,"phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2"
1272,222151_s_at,0.112,0.00261,4.121567,-1.492941,1.5961295,CEP63,centrosomal protein 63
1273,201876_at,0.112,0.00262,4.119989,-1.495319,1.3422226,PON2,paraoxonase 2
1274,205407_at,0.112,0.00263,-4.118546,-1.497495,-1.409193,RECK,reversion inducing cysteine rich protein with kazal motifs
1275,229953_x_at,0.112,0.00263,4.117614,-1.498899,1.6422963,LCA5,"LCA5, lebercilin"
1276,210556_at,0.112,0.00263,-4.11716,-1.499583,-1.058804,NFATC3,nuclear factor of activated T-cells 3
1277,210568_s_at,0.112,0.00263,4.1171,-1.499674,1.798556,RECQL,RecQ like helicase
1278,1560869_a_at,0.112,0.00264,-4.115291,-1.502401,-1.5618028,,
1279,243249_at,0.112,0.00264,-4.114961,-1.502898,-1.2092138,,
1280,217164_at,0.112,0.00264,-4.114951,-1.502913,-1.5370679,,
1281,216322_at,0.112,0.00264,4.114613,-1.503423,1.0850599,CD58,CD58 molecule
1282,200770_s_at,0.113,0.00265,4.112198,-1.507065,1.138614,LAMC1,laminin subunit gamma 1
1283,231500_s_at,0.113,0.00266,-4.109533,-1.511084,-1.0494712,BOLA2,bolA family member 2
1284,242865_at,0.113,0.00267,-4.107037,-1.51485,-2.259651,,
1285,1553148_a_at,0.113,0.00267,4.10683,-1.515163,1.0122341,SNX13,sorting nexin 13
1286,204985_s_at,0.114,0.00268,-4.105645,-1.51695,-1.3251761,TRAPPC6A,trafficking protein particle complex 6A
1287,244144_at,0.114,0.00268,-4.104871,-1.518119,-0.7788895,SYNE1,spectrin repeat containing nuclear envelope protein 1
1288,206005_s_at,0.114,0.00268,4.104594,-1.518536,1.137412,CEP162,centrosomal protein 162
1289,1560763_at,0.114,0.00268,-4.104397,-1.518834,-0.8568625,,
1290,215392_at,0.114,0.00269,-4.101366,-1.523408,-1.2345803,,
1291,204805_s_at,0.114,0.00269,-4.100982,-1.523988,-1.1786635,H1FX,H1 histone family member X
1292,242637_at,0.114,0.0027,-4.098885,-1.527154,-0.7933163,,
1293,204934_s_at,0.114,0.00271,4.097953,-1.528562,2.0770377,HPN,hepsin
1294,214531_s_at,0.114,0.00271,4.097932,-1.528593,1.1162267,SNX1,sorting nexin 1
1295,236664_at,0.114,0.00271,-4.097781,-1.528822,-0.9101757,AKT2,AKT serine/threonine kinase 2
1296,218235_s_at,0.114,0.00271,4.097236,-1.529643,0.8533224,UTP11,"UTP11, small subunit processome component homolog (S. cerevisiae)"
1297,239896_at,0.114,0.00272,-4.095579,-1.532146,-1.1463262,GS1-124K5.4,uncharacterized LOC100289098
1298,243594_x_at,0.114,0.00272,-4.09494,-1.533111,-1.2399017,SPIRE2,spire type actin nucleation factor 2
1299,223309_x_at,0.115,0.00273,4.091674,-1.538045,0.9473257,PNPLA8,patatin like phospholipase domain containing 8
1300,222792_s_at,0.115,0.00273,4.091493,-1.538318,0.9254578,CCDC59,coiled-coil domain containing 59
1301,205749_at,0.115,0.00274,-4.090857,-1.53928,-0.9897207,CYP1A1,cytochrome P450 family 1 subfamily A member 1
1302,203285_s_at,0.115,0.00274,4.090437,-1.539914,0.7433525,HS2ST1,heparan sulfate 2-O-sulfotransferase 1
1303,244023_at,0.115,0.00274,-4.090379,-1.540002,-1.5416364,SYK,spleen associated tyrosine kinase
1304,210695_s_at,0.115,0.00275,-4.086326,-1.546127,-1.0643225,WWOX,WW domain containing oxidoreductase
1305,213398_s_at,0.115,0.00275,-4.086297,-1.546171,-0.722021,SDR39U1,short chain dehydrogenase/reductase family 39U member 1
